"384.2";"04";"113";"18282";"244";"2022-04-14T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"1";"H";"Delictes contra la seguretat vial"
"380.1";"04";"113";"18282";"244";"2022-04-14T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"1";"H";"Delictes contra la seguretat vial"
"550.1";"04";"115";"18282";"250";"2022-04-14T00:00:00";"ILLES BALEARS";"Dels desordres públics";"1";"H";"Atemptat contra l'autoritat, resistència i desobediència"
"550.2";"04";"115";"18282";"250";"2022-04-14T00:00:00";"ILLES BALEARS";"Dels desordres públics";"1";"H";"Atemptat contra l'autoritat, resistència i desobediència"
"263.1";"04";"111";"18109";"236";"2022-04-12T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"H";"Dels danys"
"263.1";"04";"111";"18108";"236";"2022-04-12T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"H";"Dels danys"
"263.0";"04";"111";"18322";"236";"2022-04-12T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";;"H";"Dels danys"
"171.7";"04";"104";"15542";"210";"2022-04-10T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"2";"D";"Amenaces"
"147.2";"04";"102";"18251";"206";"2022-04-10T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"Lesions i les seves formes"
"384.2";"04";"113";"18287";"244";"2022-04-09T00:00:00";"ILLES BALEARS";"Dels delictes contra la seguretat colectiva";"2";"H";"Delictes contra la seguretat vial"
"147.2";"04";"102";"18434";"206";"2022-04-04T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"Lesions i les seves formes"
"245.2";"04";"111";"18262";"235";"2022-04-03T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Altres delictes contra l'ordre socioeconòmic"
"153.2";"04";"102";"18262";"207";"2022-04-03T00:00:00";"ILLES BALEARS";"De les lesions";"1";"H";"violència doméstica habitual"
"147.2";"01";"102";"15824";"206";"2022-04-02T00:00:00";"ANDALUSIA";"De les lesions";"1";"H";"Lesions i les seves formes"
"169.2";"04";"104";"18324";"210";"2022-03-30T00:00:00";"ILLES BALEARS";"Delictes contra la llibertat";"1";"D";"Amenaces"
"147.3";"04";"102";"18324";"206";"2022-03-30T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"Lesions i les seves formes"
"263.1";"04";"111";"18142";"236";"2022-03-29T00:00:00";"ILLES BALEARS";"Delictes contra el patrimoni i contra l'ordre socioeconòmic";"1";"H";"Dels danys"
"147.2";"04";"102";"18421";"206";"2022-03-29T00:00:00";"ILLES BALEARS";"De les lesions";"1";"D";"Lesions i les seves formes"
